idtransaccion,idcliente,horatransaccion,monto,canal,geolocalizacion,dispositivo_confianza,monto_promedio,ataque,estatus
101827,9,2026-03-08 01:51:44,228.84,APP,CDMX,True,210.6,0,APROBADA
101828,150,2026-03-19 22:28:31,168.76,ATM,CDMX,True,167.65,0,APROBADA
101829,8,2026-03-21 17:06:26,168.18,SUCURSAL,CDMX,True,160.64,0,APROBADA
101830,1,2026-03-09 09:16:56,16.92,ATM,CDMX,False,18.65,0,APROBADA
101831,7,2026-03-04 00:10:05,129.79,WEB,CDMX,True,91.7,0,APROBADA
101832,8,2026-03-18 08:30:04,108.58,WEB,CDMX,True,160.64,0,APROBADA
101833,7,2026-03-05 09:08:47,117.29,SUCURSAL,CDMX,True,91.7,0,APROBADA
101834,1,2026-03-23 14:17:37,17.83,APP,CDMX,False,18.65,0,APROBADA
101835,7,2026-03-28 15:51:13,82.85,WEB,CDMX,True,91.7,0,APROBADA
101836,7,2026-03-13 17:40:40,100.59,APP,CDMX,True,91.7,0,APROBADA
101837,1,2026-03-16 13:04:36,24.08,WEB,CDMX,False,18.65,0,APROBADA
101838,8,2026-03-08 08:26:03,140.52,SUCURSAL,CDMX,True,160.64,0,APROBADA
101839,7,2026-03-22 23:59:23,83.48,SUCURSAL,CDMX,True,91.7,0,APROBADA
101840,7,2026-03-16 19:50:32,79.44,SUCURSAL,CDMX,True,91.7,0,APROBADA
101841,150,2026-03-26 00:44:41,939.13,APP,CDMX,False,167.65,1,NO_APROBADA
101842,1,2026-03-23 15:09:49,19.57,APP,CDMX,False,18.65,0,APROBADA
101843,8,2026-03-10 17:38:20,139.75,ATM,MTY,True,160.64,0,APROBADA
101844,150,2026-03-23 00:30:21,152.95,APP,CDMX,True,167.65,0,APROBADA
101845,150,2026-03-21 23:16:40,125.51,ATM,MTY,True,167.65,0,APROBADA
101846,8,2026-03-30 07:36:12,151.59,ATM,GDL,True,160.64,0,APROBADA
101847,9,2026-03-09 22:38:27,156.71,WEB,CDMX,True,210.6,0,APROBADA
101848,8,2026-03-07 21:43:23,151.81,ATM,CDMX,True,160.64,0,APROBADA
101849,1,2026-03-30 14:56:18,23.96,WEB,CDMX,False,18.65,0,APROBADA
101850,7,2026-03-29 20:51:31,86.24,ATM,CDMX,True,91.7,0,APROBADA
101851,150,2026-03-15 03:09:16,178.18,APP,CDMX,True,167.65,0,APROBADA
101852,9,2026-03-01 19:12:51,206.08,ATM,MTY,True,210.6,0,APROBADA
101853,8,2026-03-17 18:26:12,193.35,ATM,CDMX,True,160.64,0,APROBADA
101854,150,2026-03-04 05:27:24,137.52,ATM,CDMX,True,167.65,0,APROBADA
101855,1,2026-03-02 15:04:17,23.41,APP,CDMX,False,18.65,0,APROBADA
101856,9,2026-03-07 18:57:42,214.92,APP,CDMX,True,210.6,0,APROBADA
101857,8,2026-03-10 13:15:14,129.01,WEB,CDMX,True,160.64,0,APROBADA
101858,150,2026-03-12 01:09:01,191.98,ATM,CDMX,True,167.65,0,APROBADA
101859,9,2026-03-07 02:39:01,257.44,WEB,CDMX,True,210.6,0,APROBADA
101860,8,2026-03-26 15:07:06,159.86,WEB,GDL,True,160.64,0,APROBADA
101861,7,2026-03-30 07:17:06,104.78,APP,CDMX,True,91.7,0,APROBADA
101862,150,2026-03-28 04:28:13,169.12,WEB,CDMX,True,167.65,0,APROBADA
101863,9,2026-03-05 00:54:39,164.62,SUCURSAL,CDMX,True,210.6,0,APROBADA
101864,9,2026-03-14 02:21:20,240.59,APP,CDMX,True,210.6,0,APROBADA
101865,150,2026-03-07 03:09:45,138.99,APP,CDMX,True,167.65,0,APROBADA
101866,9,2026-03-07 21:20:22,247.81,SUCURSAL,CDMX,True,210.6,0,APROBADA
101867,9,2026-03-20 01:01:43,225.57,WEB,CDMX,True,210.6,0,APROBADA
101868,1,2026-03-16 13:22:23,19.34,SUCURSAL,CDMX,False,18.65,0,APROBADA
101869,9,2026-03-03 00:16:22,171.18,WEB,CDMX,True,210.6,0,APROBADA
101870,7,2026-03-06 07:54:37,115.64,WEB,MTY,True,91.7,0,APROBADA
101871,1,2026-03-23 10:05:39,17.06,APP,CDMX,False,18.65,0,APROBADA
101872,7,2026-03-10 04:54:27,88.7,ATM,GDL,True,91.7,0,APROBADA
101873,150,2026-03-03 01:55:05,183.46,APP,CDMX,True,167.65,0,APROBADA
101874,7,2026-03-10 17:30:27,81.72,WEB,CDMX,True,91.7,0,APROBADA
101875,1,2026-03-09 15:06:17,20.64,WEB,CDMX,False,18.65,0,APROBADA
101876,8,2026-03-24 05:09:34,181.99,WEB,CDMX,False,160.64,0,APROBADA
101877,8,2026-03-17 00:32:32,147.22,APP,CDMX,True,160.64,0,APROBADA
101878,7,2026-03-08 19:53:23,112.61,ATM,CDMX,True,91.7,0,APROBADA
101879,7,2026-03-06 20:38:48,70.03,APP,CDMX,True,91.7,0,APROBADA
101880,9,NA,246.66,SUCURSAL,CDMX,True,210.6,0,APROBADA
101881,9,2026-03-21 02:22:50,188.92,SUCURSAL,CDMX,True,210.6,0,APROBADA
101882,150,2026-03-28 05:08:51,138.08,APP,CDMX,True,167.65,0,APROBADA
101883,8,2026-03-04 19:57:26,133.31,SUCURSAL,CDMX,True,160.64,0,APROBADA
101884,7,2026-03-25 00:13:27,115.53,WEB,CDMX,True,91.7,0,APROBADA
101885,7,2026-03-21 09:25:15,96.34,WEB,CDMX,True,91.7,0,APROBADA
101886,9,2026-03-13 01:45:29,255.15,ATM,MTY,True,210.6,0,APROBADA
101887,7,2026-03-05 20:59:06,124.56,ATM,CDMX,True,91.7,0,APROBADA
101888,9,2026-03-03 03:18:22,241.66,SUCURSAL,CDMX,True,210.6,0,APROBADA
101889,1,2026-03-16 11:12:19,22.93,WEB,CDMX,False,18.65,0,APROBADA
101890,150,2026-03-09 22:01:32,145.35,WEB,CDMX,True,167.65,0,APROBADA
101891,8,2026-03-26 19:29:22,151.53,ATM,CDMX,True,160.64,0,APROBADA
101892,1,2026-03-30 12:48:31,23.35,SUCURSAL,CDMX,True,18.65,0,APROBADA
101893,150,2026-03-17 23:09:59,170.83,SUCURSAL,CDMX,True,167.65,0,APROBADA
101894,8,2026-03-05 04:48:58,140.5,WEB,CDMX,True,160.64,0,APROBADA
101895,1,2026-03-02 11:00:08,23.59,WEB,CDMX,False,18.65,0,APROBADA
101896,7,2026-03-14 17:36:16,121.53,WEB,CDMX,True,91.7,0,APROBADA
101897,8,2026-03-24 15:50:04,188.23,WEB,CDMX,True,160.64,0,APROBADA
101898,9,2026-03-04 19:42:29,242.07,ATM,CDMX,True,210.6,0,APROBADA
101899,8,2026-03-19 17:35:56,119.0,ATM,CDMX,True,160.64,0,APROBADA
101900,150,2026-03-17 02:51:38,148.51,WEB,CDMX,False,167.65,0,APROBADA
101901,8,2026-03-17 09:31:46,177.15,SUCURSAL,CDMX,True,160.64,0,APROBADA
101902,8,2026-03-04 04:35:14,118.79,WEB,GDL,True,160.64,0,APROBADA
101903,1,2026-03-23 13:32:23,17.97,SUCURSAL,CDMX,False,18.65,0,APROBADA
101904,1,2026-03-09 10:39:30,14.68,APP,CDMX,False,18.65,0,APROBADA
101905,9,2026-03-27 00:09:26,154.19,SUCURSAL,MTY,True,210.6,0,APROBADA
101906,7,2026-03-16 15:59:25,87.19,WEB,CDMX,True,91.7,0,APROBADA
101907,150,2026-03-26 00:21:10,114.06,ATM,CDMX,True,167.65,0,APROBADA
101908,1,2026-03-30 14:00:09,25.64,SUCURSAL,CDMX,False,18.65,0,APROBADA
101909,7,2026-03-02 00:30:11,92.01,APP,CDMX,True,91.7,0,APROBADA
101910,8,2026-03-22 18:05:02,194.67,WEB,MTY,True,160.64,0,APROBADA
101911,1,2026-03-02 13:00:52,23.89,WEB,CDMX,False,18.65,0,APROBADA
101912,9,2026-03-04 22:37:18,195.48,APP,MTY,True,210.6,0,APROBADA
101913,8,2026-03-06 20:49:44,130.53,APP,CDMX,True,160.64,0,APROBADA
101914,9,2026-03-28 23:42:10,176.77,SUCURSAL,MTY,True,210.6,0,APROBADA
101915,9,2026-03-14 21:50:54,195.35,ATM,CDMX,True,210.6,0,APROBADA
101916,7,2026-03-02 02:03:37,77.57,APP,CDMX,True,91.7,0,APROBADA
101917,1,2026-03-16 15:21:44,19.22,ATM,CDMX,False,18.65,0,APROBADA
101918,1,2026-03-22 02:49:12,58.88,APP,MTY,False,18.65,1,NO_APROBADA
101919,8,2026-03-06 12:12:22,177.33,APP,CDMX,True,160.64,0,APROBADA
101920,9,2026-03-06 01:29:42,193.95,SUCURSAL,CDMX,True,210.6,0,APROBADA
101921,8,2026-03-24 22:27:42,121.56,ATM,OTRA,True,160.64,0,APROBADA
101922,7,2026-03-09 13:05:31,84.4,ATM,CDMX,True,91.7,0,APROBADA
101923,150,2026-03-16 02:58:12,161.84,WEB,CDMX,True,167.65,0,APROBADA
101924,8,2026-03-26 19:23:21,192.23,APP,CDMX,True,160.64,0,APROBADA
101925,7,2026-03-07 04:21:43,129.62,ATM,CDMX,True,91.7,0,APROBADA
101926,150,2026-03-30 01:27:49,154.24,APP,CDMX,True,167.65,0,APROBADA
101927,150,2026-03-25 05:02:18,191.86,ATM,CDMX,True,167.65,0,APROBADA
101928,1,2026-03-09 00:54:01,88.35,WEB,OTRA,False,18.65,1,NO_APROBADA
101929,150,2026-03-08 05:16:19,127.87,APP,OTRA,True,167.65,0,APROBADA
101930,8,2026-03-01 16:14:02,105.2,WEB,MTY,True,160.64,0,APROBADA
101931,1,2026-03-09 15:51:17,22.79,SUCURSAL,CDMX,False,18.65,0,APROBADA
101932,8,2026-03-25 19:42:03,154.71,SUCURSAL,GDL,True,160.64,0,APROBADA
101933,1,2026-03-30 10:59:24,14.17,ATM,CDMX,False,18.65,0,APROBADA
101934,9,2026-03-03 23:41:15,229.93,SUCURSAL,CDMX,True,210.6,0,APROBADA
101935,8,2026-03-06 21:18:42,123.37,ATM,CDMX,True,160.64,0,APROBADA
101936,7,2026-03-12 03:48:59,102.92,ATM,CDMX,True,91.7,0,APROBADA
101937,1,2026-03-13 03:04:05,42.84,WEB,MTY,False,18.65,1,NO_APROBADA
101938,8,2026-03-06 03:48:28,175.16,ATM,CDMX,True,160.64,0,APROBADA
101939,9,2026-03-17 19:30:42,151.04,ATM,CDMX,True,210.6,0,APROBADA
101940,7,2026-03-13 06:34:16,117.6,APP,OTRA,True,91.7,0,APROBADA
101941,1,2026-03-09 10:09:21,16.33,WEB,CDMX,False,18.65,0,APROBADA
101942,8,2026-03-01 10:54:24,178.06,SUCURSAL,CDMX,True,160.64,0,APROBADA
101943,7,2026-03-06 06:39:40,74.01,SUCURSAL,CDMX,True,91.7,0,APROBADA
101944,7,2026-03-27 21:59:58,89.33,SUCURSAL,CDMX,True,91.7,0,APROBADA
101945,8,2026-03-07 01:02:28,193.89,WEB,CDMX,True,160.64,0,APROBADA
101946,8,2026-03-21 10:26:47,180.87,APP,MTY,True,160.64,0,APROBADA
101947,150,2026-03-17 23:37:08,170.33,SUCURSAL,CDMX,True,167.65,0,APROBADA
101948,8,,143.31,ATM,CDMX,True,160.64,0,APROBADA
101949,1,2026-03-30 09:03:19,25.99,WEB,CDMX,False,18.65,0,APROBADA
101950,8,2026-03-11 13:04:33,131.98,ATM,CDMX,True,160.64,0,APROBADA
101951,1,2026-03-07 04:25:34,101.25,WEB,GDL,False,18.65,1,NO_APROBADA
101952,8,2026-03-04 03:16:49,156.88,ATM,CDMX,True,160.64,0,APROBADA
101953,150,2026-03-26 23:14:03,172.94,ATM,CDMX,True,167.65,0,APROBADA
101954,1,2026-03-03 04:18:36,59.12,WEB,CDMX,False,18.65,1,NO_APROBADA
101955,1,2026-03-16 12:05:42,14.82,ATM,CDMX,False,18.65,0,APROBADA
101956,150,2026-03-01 23:57:30,153.78,APP,  cdmx  ,True,167.65,0,APROBADA
101957,8,2026-03-06 18:35:57,163.36,WEB,CDMX,True,160.64,0,APROBADA
101958,150,2026-03-23 23:40:51,116.4,APP,CDMX,True,167.65,0,APROBADA
101959,150,2026-03-08 04:00:43,180.77,ATM,CDMX,True,167.65,0,APROBADA
101960,9,2026-03-18 21:03:27,239.0,WEB,CDMX,True,210.6,0,APROBADA
101961,8,2026-03-12 04:25:37,160.47,SUCURSAL,MTY,True,160.64,0,APROBADA
101962,1,2026-03-23 12:16:41,21.09,SUCURSAL,CDMX,False,18.65,0,APROBADA
101963,8,2026-03-23 04:36:11,108.62,APP,GDL,True,160.64,0,APROBADA
101964,7,2026-03-24 01:46:04,127.56,SUCURSAL,CDMX,True,91.7,0,APROBADA
100201,150,2026-03-01 01:45:07,145.24,APP,CDMX,True,167.65,0,APROBADA
101966,7,2026-03-24 20:50:07,109.57,ATM,CDMX,True,91.7,0,APROBADA
101967,8,2026-03-15 21:12:54,183.3,WEB,CDMX,True,160.64,0,APROBADA
101968,7,2026-03-16 15:17:27,79.52,APP,CDMX,True,91.7,0,APROBADA
101969,1,2026-03-30 12:33:18,15.69,WEB,CDMX,False,18.65,0,APROBADA
101970,8,2026-03-06 13:49:00,157.78,SUCURSAL,CDMX,True,160.64,0,APROBADA
101971,8,2026-03-10 20:14:28,147.92,WEB,CDMX,True,160.64,0,APROBADA
101972,9,2026-03-09 20:30:14,217.43,SUCURSAL,GDL,True,210.6,0,APROBADA
101973,9,2026-03-08 02:32:41,202.64,WEB,CDMX,True,210.6,0,APROBADA
101974,1,2026-03-09 15:42:33,20.81,ATM,CDMX,True,18.65,0,APROBADA
101975,1,2026-03-09 11:16:51,20.67,WEB,CDMX,False,18.65,0,APROBADA
101976,150,2026-03-03 02:11:14,619.43,APP,MTY,False,167.65,1,NO_APROBADA
101977,150,2026-03-14 03:00:30,169.88,WEB,CDMX,True,167.65,0,APROBADA
101978,9,2026-03-09 22:37:12,207.83,SUCURSAL,CDMX,True,210.6,0,APROBADA
101979,8,2026-03-07 04:53:06,905.88,APP,OTRA,False,160.64,1,NO_APROBADA
101980,9,2026-03-25 21:34:21,141.97,SUCURSAL,CDMX,True,210.6,0,APROBADA
101981,1,2026-03-09 13:57:08,19.6,WEB,CDMX,True,18.65,0,APROBADA
101982,150,2026-03-24 23:06:43,124.31,SUCURSAL,CDMX,True,167.65,0,APROBADA
101983,8,2026-03-04 01:16:00,157.98,SUCURSAL,CDMX,True,160.64,0,APROBADA
101984,9,2026-03-29 21:05:21,170.04,WEB,CDMX,True,210.6,0,APROBADA
101985,150,2026-03-18 01:02:30,167.63,ATM,CDMX,True,167.65,0,APROBADA
101986,1,2026-03-30 15:31:52,15.2,WEB,CDMX,SI,18.65,0,APROBADA
101987,150,2026-03-19 01:59:36,189.12,ATM,CDMX,True,167.65,0,APROBADA
101988,9,2026-03-18 20:01:47,173.03,APP,OTRA,False,210.6,0,APROBADA
101989,7,2026-03-27 05:14:47,82.54,APP,CDMX,True,91.7,0,APROBADA
101990,7,2026-03-10 14:03:42,77.07,SUCURSAL,CDMX,True,91.7,0,APROBADA
101991,7,2026-03-12 20:48:56,73.8,ATM,MTY,True,91.7,0,APROBADA
101992,7,2026-03-16 12:00:10,120.57,ATM,CDMX,True,91.7,0,APROBADA
101993,9,2026-03-04 19:48:10,192.15,WEB,CDMX,True,210.6,0,APROBADA
101994,7,2026-03-09 22:33:45,105.66,ATM,GDL,True,91.7,0,APROBADA
101995,150,2026-03-07 05:27:11,124.27,SUCURSAL,CDMX,True,167.65,0,APROBADA
101996,1,2026-03-30 01:49:49,78.84,APP,CDMX,False,18.65,1,NO_APROBADA
101997,1,2026-03-09 14:44:34,21.8,APP,CDMX,False,18.65,0,APROBADA
100468,7,2026-03-02 16:11:34,73.05,WEB,CDMX,True,91.7,0,APROBADA
101999,150,2026-03-18 23:15:34,128.37,APP,CDMX,True,167.65,0,APROBADA
